Name,Platform,Year,Genre,Publisher,Region,Sales,Global_Sales
,3DS,2016,Fighting,Namco Bandai Games,Japan,0.01,0.01
,3DS,2016,Fighting,Namco Bandai Games,Other,0,0.01
,PC,1994,Fighting,Acclaim Entertainment,North America,0.01,0.01
,PC,1994,Fighting,Acclaim Entertainment,Europe,0,0.01
,PC,1994,Fighting,Acclaim Entertainment,Japan,0,0.01
,PC,1994,Fighting,Acclaim Entertainment,Other,0,0.01
,DS,2009,Misc,UFO Interactive,North America,0.01,0.01
,DS,2009,Misc,UFO Interactive,Europe,0,0.01
,DS,2009,Misc,UFO Interactive,Japan,0,0.01
,DS,2009,Misc,UFO Interactive,Other,0,0.01
,DS,2008,Misc,Konami Digital Entertainment,North America,0.01,0.01
,DS,2008,Misc,Konami Digital Entertainment,Europe,0,0.01
,DS,2008,Misc,Konami Digital Entertainment,Japan,0,0.01
,DS,2008,Misc,Konami Digital Entertainment,Other,0,0.01
,DS,2011,Role-Playing,Unknown,North America,0,0.01
,DS,2011,Role-Playing,Unknown,Europe,0,0.01
,DS,2011,Role-Playing,Unknown,Japan,0.01,0.01
,DS,2011,Role-Playing,Unknown,Other,0,0.01
,PC,2005,Shooter,Take-Two Interactive,North America,0,0.01
,PC,2005,Shooter,Take-Two Interactive,Europe,0.01,0.01
,PC,2005,Shooter,Take-Two Interactive,Japan,0,0.01
,PC,2005,Shooter,Take-Two Interactive,Other,0,0.01
,PSP,2010,Adventure,Idea Factory,North America,0,0.01
,PSP,2010,Adventure,Idea Factory,Europe,0,0.01
,PSP,2010,Adventure,Idea Factory,Japan,0.01,0.01
,PSP,2010,Adventure,Idea Factory,Other,0,0.01
,PSP,2009,Adventure,Yeti,North America,0,0.01
,PSP,2009,Adventure,Yeti,Europe,0,0.01
,PSP,2009,Adventure,Yeti,Japan,0.01,0.01
,PSP,2009,Adventure,Yeti,Other,0,0.01
,PSP,2010,Adventure,Yeti,North America,0,0.01
,PSP,2010,Adventure,Yeti,Europe,0,0.01
,PSP,2010,Adventure,Yeti,Japan,0.01,0.01
,PSP,2010,Adventure,Yeti,Other,0,0.01
,PSV,2014,Role-Playing,Experience Inc.,North America,0,0.01
,PSV,2014,Role-Playing,Experience Inc.,Europe,0,0.01
,PSV,2014,Role-Playing,Experience Inc.,Japan,0.01,0.01
,PSV,2014,Role-Playing,Experience Inc.,Other,0,0.01
,PC,2007,Role-Playing,Atari,North America,0,0.01
,PC,2007,Role-Playing,Atari,Europe,0.01,0.01
,PC,2007,Role-Playing,Atari,Japan,0,0.01
,PC,2007,Role-Playing,Atari,Other,0,0.01
,DS,2008,Role-Playing,SNK Playmore,North America,0,0.01
,DS,2008,Role-Playing,SNK Playmore,Europe,0,0.01
,DS,2008,Role-Playing,SNK Playmore,Japan,0.01,0.01
,DS,2008,Role-Playing,SNK Playmore,Other,0,0.01
,PC,2006,Shooter,Ubisoft,North America,0,0.01
,PC,2006,Shooter,Ubisoft,Europe,0.01,0.01
,PC,2006,Shooter,Ubisoft,Japan,0,0.01
,PC,2006,Shooter,Ubisoft,Other,0,0.01
,X360,2006,Shooter,Ubisoft,North America,0,0.01
,X360,2006,Shooter,Ubisoft,Europe,0,0.01
,X360,2006,Shooter,Ubisoft,Japan,0.01,0.01
,X360,2006,Shooter,Ubisoft,Other,0,0.01
,PSP,2007,Sports,Electronic Arts,North America,0.01,0.01
,PSP,2007,Sports,Electronic Arts,Europe,0,0.01
,PSP,2007,Sports,Electronic Arts,Japan,0,0.01
,PSP,2007,Sports,Electronic Arts,Other,0,0.01
,PC,2005,Strategy,CDV Software Entertainment,North America,0,0.01
,PC,2005,Strategy,CDV Software Entertainment,Europe,0.01,0.01
,PC,2005,Strategy,CDV Software Entertainment,Japan,0,0.01
,PC,2005,Strategy,CDV Software Entertainment,Other,0,0.01
,PS3,2012,Strategy,Ackkstudios,North America,0,0.01
,PS3,2012,Strategy,Ackkstudios,Europe,0,0.01
,PS3,2012,Strategy,Ackkstudios,Japan,0.01,0.01
,PS3,2012,Strategy,Ackkstudios,Other,0,0.01
,PC,2010,Simulation,Aerosoft,North America,0.01,0.01
,PC,2010,Simulation,Aerosoft,Europe,0,0.01
,PC,2010,Simulation,Aerosoft,Japan,0,0.01
,PC,2010,Simulation,Aerosoft,Other,0,0.01
,DS,2008,Misc,Global A Entertainment,North America,0,0.01
,DS,2008,Misc,Global A Entertainment,Europe,0,0.01
,DS,2008,Misc,Global A Entertainment,Japan,0.01,0.01
,DS,2008,Misc,Global A Entertainment,Other,0,0.01
,PC,2002,Shooter,Atari,North America,0,0.01
,PC,2002,Shooter,Atari,Europe,0.01,0.01
,PC,2002,Shooter,Atari,Japan,0,0.01
,PC,2002,Shooter,Atari,Other,0,0.01
,DS,2006,Strategy,Tecmo Koei,North America,0,0.01
,DS,2006,Strategy,Tecmo Koei,Europe,0,0.01
,DS,2006,Strategy,Tecmo Koei,Japan,0.01,0.01
,DS,2006,Strategy,Tecmo Koei,Other,0,0.01
,PS4,2016,Action,Namco Bandai Games,North America,0,0.01
,PS4,2016,Action,Namco Bandai Games,Europe,0,0.01
,PS4,2016,Action,Namco Bandai Games,Japan,0.01,0.01
,PS4,2016,Action,Namco Bandai Games,Other,0,0.01
,PSV,2016,Action,Marvelous Entertainment,North America,0,0.01
,PSV,2016,Action,Marvelous Entertainment,Europe,0,0.01
,PSV,2016,Action,Marvelous Entertainment,Japan,0.01,0.01
,PSV,2016,Action,Marvelous Entertainment,Other,0,0.01
,PSP,2010,Adventure,Idea Factory,North America,0,0.01
,PSP,2010,Adventure,Idea Factory,Europe,0,0.01
,PSP,2010,Adventure,Idea Factory,Japan,0.01,0.01
,PSP,2010,Adventure,Idea Factory,Other,0,0.01
,DS,2007,Sports,Zoo Digital Publishing,North America,0.01,0.01
,DS,2007,Sports,Zoo Digital Publishing,Europe,0,0.01
,DS,2007,Sports,Zoo Digital Publishing,Japan,0,0.01
,DS,2007,Sports,Zoo Digital Publishing,Other,0,0.01
,PSP,2006,Action,Konami Digital Entertainment,North America,0,0.01
,PSP,2006,Action,Konami Digital Entertainment,Europe,0,0.01
,PSP,2006,Action,Konami Digital Entertainment,Japan,0.01,0.01
,PSP,2006,Action,Konami Digital Entertainment,Other,0,0.01
,DS,2007,Misc,D3Publisher,North America,0,0.01
,DS,2007,Misc,D3Publisher,Europe,0,0.01
,DS,2007,Misc,D3Publisher,Japan,0.01,0.01
,DS,2007,Misc,D3Publisher,Other,0,0.01
,PC,2009,Role-Playing,Square Enix,North America,0,0.01
,PC,2009,Role-Playing,Square Enix,Europe,0.01,0.01
,PC,2009,Role-Playing,Square Enix,Japan,0,0.01
,PC,2009,Role-Playing,Square Enix,Other,0,0.01
,GBA,2004,Sports,XS Games,North America,0.01,0.01
,GBA,2004,Sports,XS Games,Europe,0,0.01
,GBA,2004,Sports,XS Games,Japan,0,0.01
,GBA,2004,Sports,XS Games,Other,0,0.01
,PSP,2010,Adventure,Kadokawa Shoten,North America,0,0.01
,PSP,2010,Adventure,Kadokawa Shoten,Europe,0,0.01
,PSP,2010,Adventure,Kadokawa Shoten,Japan,0.01,0.01
,PSP,2010,Adventure,Kadokawa Shoten,Other,0,0.01
,PSV,2016,Adventure,Idea Factory,North America,0,0.01
,PSV,2016,Adventure,Idea Factory,Europe,0,0.01
,PSV,2016,Adventure,Idea Factory,Japan,0.01,0.01
,PSV,2016,Adventure,Idea Factory,Other,0,0.01
,PS2,2008,Adventure,Marvelous Interactive,North America,0,0.01
,PS2,2008,Adventure,Marvelous Interactive,Europe,0,0.01
,PS2,2008,Adventure,Marvelous Interactive,Japan,0.01,0.01
,PS2,2008,Adventure,Marvelous Interactive,Other,0,0.01
,DS,2008,Simulation,CDV Software Entertainment,North America,0,0.01
,DS,2008,Simulation,CDV Software Entertainment,Europe,0.01,0.01
,DS,2008,Simulation,CDV Software Entertainment,Japan,0,0.01
,DS,2008,Simulation,CDV Software Entertainment,Other,0,0.01
,PSP,2009,Adventure,TGL,North America,0,0.01
,PSP,2009,Adventure,TGL,Europe,0,0.01
,PSP,2009,Adventure,TGL,Japan,0.01,0.01
,PSP,2009,Adventure,TGL,Other,0,0.01
,PSP,2014,Adventure,Idea Factory,North America,0,0.01
,PSP,2014,Adventure,Idea Factory,Europe,0,0.01
,PSP,2014,Adventure,Idea Factory,Japan,0.01,0.01
,PSP,2014,Adventure,Idea Factory,Other,0,0.01
,PS2,2008,Platform,Sega,North America,0,0.01
,PS2,2008,Platform,Sega,Europe,0,0.01
,PS2,2008,Platform,Sega,Japan,0.01,0.01
,PS2,2008,Platform,Sega,Other,0,0.01
,PS2,2006,Shooter,Tecmo Koei,North America,0.01,0.01
,PS2,2006,Shooter,Tecmo Koei,Europe,0.01,0.01
,PS2,2006,Shooter,Tecmo Koei,Japan,0,0.01
,PS2,2006,Shooter,Tecmo Koei,Other,0,0.01
,DS,2006,Action,Namco Bandai Games,North America,0,0.01
,DS,2006,Action,Namco Bandai Games,Europe,0,0.01
,DS,2006,Action,Namco Bandai Games,Japan,0.01,0.01
,DS,2006,Action,Namco Bandai Games,Other,0,0.01
,PS3,2016,Misc,Aqua Plus,North America,0,0.01
,PS3,2016,Misc,Aqua Plus,Europe,0,0.01
,PS3,2016,Misc,Aqua Plus,Japan,0.01,0.01
,PS3,2016,Misc,Aqua Plus,Other,0,0.01
,XOne,2015,Sports,Bigben Interactive,North America,0,0.01
,XOne,2015,Sports,Bigben Interactive,Europe,0.01,0.01
,XOne,2015,Sports,Bigben Interactive,Japan,0,0.01
,XOne,2015,Sports,Bigben Interactive,Other,0,0.01
,PS2,2008,Misc,Ubisoft,North America,0.01,0.01
,PS2,2008,Misc,Ubisoft,Europe,0.01,0.01
,PS2,2008,Misc,Ubisoft,Japan,0,0.01
,PS2,2008,Misc,Ubisoft,Other,0,0.01
,PS2,2006,Adventure,Sony Computer Entertainment,North America,0,0.01
,PS2,2006,Adventure,Sony Computer Entertainment,Europe,0,0.01
,PS2,2006,Adventure,Sony Computer Entertainment,Japan,0.01,0.01
,PS2,2006,Adventure,Sony Computer Entertainment,Other,0,0.01
,PC,2002,Strategy,Microsoft Game Studios,North America,0,0.01
,PC,2002,Strategy,Microsoft Game Studios,Europe,0.01,0.01
,PC,2002,Strategy,Microsoft Game Studios,Japan,0,0.01
,PC,2002,Strategy,Microsoft Game Studios,Other,0,0.01
,GC,2004,Puzzle,Sega,North America,0.01,0.01
,GC,2004,Puzzle,Sega,Europe,0,0.01
,GC,2004,Puzzle,Sega,Japan,0,0.01
,GC,2004,Puzzle,Sega,Other,0,0.01
,PS2,2006,Role-Playing,Michaelsoft,North America,0,0.01
,PS2,2006,Role-Playing,Michaelsoft,Europe,0,0.01
,PS2,2006,Role-Playing,Michaelsoft,Japan,0.01,0.01
,PS2,2006,Role-Playing,Michaelsoft,Other,0,0.01
,PS4,2015,Role-Playing,TopWare Interactive,North America,0,0.01
,PS4,2015,Role-Playing,TopWare Interactive,Europe,0.01,0.01
,PS4,2015,Role-Playing,TopWare Interactive,Japan,0,0.01
,PS4,2015,Role-Playing,TopWare Interactive,Other,0,0.01
,X360,2011,Adventure,Cave,North America,0,0.01
,X360,2011,Adventure,Cave,Europe,0,0.01
,X360,2011,Adventure,Cave,Japan,0.01,0.01
,X360,2011,Adventure,Cave,Other,0,0.01
,PC,2007,Misc,Aspyr,North America,0.01,0.01
,PC,2007,Misc,Aspyr,Europe,0,0.01
,PC,2007,Misc,Aspyr,Japan,0,0.01
,PC,2007,Misc,Aspyr,Other,0,0.01
,PC,2008,Strategy,Ascaron Entertainment GmbH,North America,0,0.01
,PC,2008,Strategy,Ascaron Entertainment GmbH,Europe,0.01,0.01
,PC,2008,Strategy,Ascaron Entertainment GmbH,Japan,0,0.01
,PC,2008,Strategy,Ascaron Entertainment GmbH,Other,0,0.01
,PC,2006,Misc,Ubisoft,North America,0,0.01
,PC,2006,Misc,Ubisoft,Europe,0.01,0.01
,PC,2006,Misc,Ubisoft,Japan,0,0.01
,PC,2006,Misc,Ubisoft,Other,0,0.01
,PS4,2016,Misc,Namco Bandai Games,North America,0,0.01
,PS4,2016,Misc,Namco Bandai Games,Europe,0,0.01
,PS4,2016,Misc,Namco Bandai Games,Japan,0.01,0.01
,PS4,2016,Misc,Namco Bandai Games,Other,0,0.01
,PSP,2012,Action,Quinrose,North America,0,0.01
,PSP,2012,Action,Quinrose,Europe,0,0.01
,PSP,2012,Action,Quinrose,Japan,0.01,0.01
,PSP,2012,Action,Quinrose,Other,0,0.01
,PC,2011,Adventure,Avanquest,North America,0,0.01
,PC,2011,Adventure,Avanquest,Europe,0.01,0.01
,PC,2011,Adventure,Avanquest,Japan,0,0.01
,PC,2011,Adventure,Avanquest,Other,0,0.01
,PC,2016,Strategy,Nordic Games,North America,0,0.01
,PC,2016,Strategy,Nordic Games,Europe,0.01,0.01
,PC,2016,Strategy,Nordic Games,Japan,0,0.01
,PC,2016,Strategy,Nordic Games,Other,0,0.01
,PS2,2006,Adventure,Interchannel,North America,0,0.01
,PS2,2006,Adventure,Interchannel,Europe,0,0.01
,PS2,2006,Adventure,Interchannel,Japan,0.01,0.01
,PS2,2006,Adventure,Interchannel,Other,0,0.01
,X360,2008,Platform,Microsoft Game Studios,North America,0,0.01
,X360,2008,Platform,Microsoft Game Studios,Europe,0.01,0.01
,X360,2008,Platform,Microsoft Game Studios,Japan,0,0.01
,X360,2008,Platform,Microsoft Game Studios,Other,0,0.01
,PS2,2008,Fighting,Ignition Entertainment,North America,0,0.01
,PS2,2008,Fighting,Ignition Entertainment,Europe,0,0.01
,PS2,2008,Fighting,Ignition Entertainment,Japan,0.01,0.01
,PS2,2008,Fighting,Ignition Entertainment,Other,0,0.01
,PS2,2008,Sports,Tecmo Koei,North America,0,0.01
,PS2,2008,Sports,Tecmo Koei,Europe,0,0.01
,PS2,2008,Sports,Tecmo Koei,Japan,0.01,0.01
,PS2,2008,Sports,Tecmo Koei,Other,0,0.01
,PS2,2011,Adventure,Prototype,North America,0,0.01
,PS2,2011,Adventure,Prototype,Europe,0,0.01
,PS2,2011,Adventure,Prototype,Japan,0.01,0.01
,PS2,2011,Adventure,Prototype,Other,0,0.01
,PSP,N/A,Sports,Oxygen Interactive,North America,0.01,0.01
,PSP,N/A,Sports,Oxygen Interactive,Europe,0,0.01
,PSP,N/A,Sports,Oxygen Interactive,Japan,0,0.01
,PSP,N/A,Sports,Oxygen Interactive,Other,0,0.01
,PC,N/A,Racing,Black Bean Games,North America,0,0.01
,PC,N/A,Racing,Black Bean Games,Europe,0.01,0.01
,PC,N/A,Racing,Black Bean Games,Japan,0,0.01
,PC,N/A,Racing,Black Bean Games,Other,0,0.01
,PS2,2005,Racing,Black Bean Games,North America,0.01,0.01
,PS2,2005,Racing,Black Bean Games,Europe,0.01,0.01
,PS2,2005,Racing,Black Bean Games,Japan,0,0.01
,PS2,2005,Racing,Black Bean Games,Other,0,0.01
, but wrong system),PS2,2002,Misc,North America,Media Entertainment,0
, but wrong system),PS2,2002,Misc,Europe,0,0
, but wrong system),PS2,2002,Misc,Japan,0,0
, but wrong system),PS2,2002,Misc,Other,0.01,0
,PC,2011,Simulation,Excalibur Publishing,North America,0,0.01
,PC,2011,Simulation,Excalibur Publishing,Europe,0.01,0.01
,PC,2011,Simulation,Excalibur Publishing,Japan,0,0.01
,PC,2011,Simulation,Excalibur Publishing,Other,0,0.01
,X360,2013,Sports,D3Publisher,North America,0,0.01
,X360,2013,Sports,D3Publisher,Europe,0.01,0.01
,X360,2013,Sports,D3Publisher,Japan,0,0.01
,X360,2013,Sports,D3Publisher,Other,0,0.01
,X360,2006,Strategy,Banpresto,North America,0,0.01
,X360,2006,Strategy,Banpresto,Europe,0,0.01
,X360,2006,Strategy,Banpresto,Japan,0.01,0.01
,X360,2006,Strategy,Banpresto,Other,0,0.01
,3DS,2015,Action,Namco Bandai Games,North America,0,0.01
,3DS,2015,Action,Namco Bandai Games,Europe,0,0.01
,3DS,2015,Action,Namco Bandai Games,Japan,0.01,0.01
,3DS,2015,Action,Namco Bandai Games,Other,0,0.01
,XB,N/A,Action,Unknown,North America,0.01,0.01
,XB,N/A,Action,Unknown,Europe,0,0.01
,XB,N/A,Action,Unknown,Japan,0,0.01
,XB,N/A,Action,Unknown,Other,0,0.01
,PS2,2010,Misc,Hackberry,North America,0,0.01
,PS2,2010,Misc,Hackberry,Europe,0,0.01
,PS2,2010,Misc,Hackberry,Japan,0.01,0.01
,PS2,2010,Misc,Hackberry,Other,0,0.01
,PC,2001,Simulation,Blue Byte,North America,0,0.01
,PC,2001,Simulation,Blue Byte,Europe,0.01,0.01
,PC,2001,Simulation,Blue Byte,Japan,0,0.01
,PC,2001,Simulation,Blue Byte,Other,0,0.01
,GBA,2003,Fighting,Midway Games,North America,0.01,0.01
,GBA,2003,Fighting,Midway Games,Europe,0,0.01
,GBA,2003,Fighting,Midway Games,Japan,0,0.01
,GBA,2003,Fighting,Midway Games,Other,0,0.01
,XB,2005,Adventure,Activision,North America,0.01,0.01
,XB,2005,Adventure,Activision,Europe,0,0.01
,XB,2005,Adventure,Activision,Japan,0,0.01
,XB,2005,Adventure,Activision,Other,0,0.01
,PC,2009,Strategy,Paradox Interactive,North America,0.01,0.01
,PC,2009,Strategy,Paradox Interactive,Europe,0,0.01
,PC,2009,Strategy,Paradox Interactive,Japan,0,0.01
,PC,2009,Strategy,Paradox Interactive,Other,0,0.01
,GBA,2005,Misc,Take-Two Interactive,North America,0.01,0.01
,GBA,2005,Misc,Take-Two Interactive,Europe,0,0.01
,GBA,2005,Misc,Take-Two Interactive,Japan,0,0.01
,GBA,2005,Misc,Take-Two Interactive,Other,0,0.01
,3DS,2015,Simulation,Happinet,North America,0,0.01
,3DS,2015,Simulation,Happinet,Europe,0,0.01
,3DS,2015,Simulation,Happinet,Japan,0.01,0.01
,3DS,2015,Simulation,Happinet,Other,0,0.01
,PC,1992,Strategy,New World Computing,North America,0.01,0.01
,PC,1992,Strategy,New World Computing,Europe,0,0.01
,PC,1992,Strategy,New World Computing,Japan,0,0.01
,PC,1992,Strategy,New World Computing,Other,0,0.01
,DS,2009,Puzzle,Genterprise,North America,0,0.01
,DS,2009,Puzzle,Genterprise,Europe,0,0.01
,DS,2009,Puzzle,Genterprise,Japan,0.01,0.01
,DS,2009,Puzzle,Genterprise,Other,0,0.01
,PSV,2015,Action,5pb,North America,0,0.01
,PSV,2015,Action,5pb,Europe,0,0.01
,PSV,2015,Action,5pb,Japan,0.01,0.01
,PSV,2015,Action,5pb,Other,0,0.01
,DS,2008,Sports,Destineer,North America,0.01,0.01
,DS,2008,Sports,Destineer,Europe,0,0.01
,DS,2008,Sports,Destineer,Japan,0,0.01
,DS,2008,Sports,Destineer,Other,0,0.01
,DS,2009,Role-Playing,Namco Bandai Games,North America,0,0.01
,DS,2009,Role-Playing,Namco Bandai Games,Europe,0,0.01
,DS,2009,Role-Playing,Namco Bandai Games,Japan,0.01,0.01
,DS,2009,Role-Playing,Namco Bandai Games,Other,0,0.01
,DS,2008,Puzzle,Conspiracy Entertainment,North America,0.01,0.01
,DS,2008,Puzzle,Conspiracy Entertainment,Europe,0,0.01
,DS,2008,Puzzle,Conspiracy Entertainment,Japan,0,0.01
,DS,2008,Puzzle,Conspiracy Entertainment,Other,0,0.01
,XB,2002,Puzzle,Kemco,North America,0.01,0.01
,XB,2002,Puzzle,Kemco,Europe,0,0.01
,XB,2002,Puzzle,Kemco,Japan,0,0.01
,XB,2002,Puzzle,Kemco,Other,0,0.01
,PC,2007,Sports,Sega,North America,0,0.01
,PC,2007,Sports,Sega,Europe,0.01,0.01
,PC,2007,Sports,Sega,Japan,0,0.01
,PC,2007,Sports,Sega,Other,0,0.01
,PS3,2012,Sports,Interworks Unlimited,North America, Inc.,0
,PS3,2012,Sports,Interworks Unlimited,Europe,0.01,0
,PS3,2012,Sports,Interworks Unlimited,Japan,0,0
,PS3,2012,Sports,Interworks Unlimited,Other,0,0
,PSP,2010,Adventure,GN Software,North America,0,0.01
,PSP,2010,Adventure,GN Software,Europe,0,0.01
,PSP,2010,Adventure,GN Software,Japan,0.01,0.01
,PSP,2010,Adventure,GN Software,Other,0,0.01
,PSP,2011,Adventure,Broccoli,North America,0,0.01
,PSP,2011,Adventure,Broccoli,Europe,0,0.01
,PSP,2011,Adventure,Broccoli,Japan,0.01,0.01
,PSP,2011,Adventure,Broccoli,Other,0,0.01
,PS3,2013,Role-Playing,Falcom Corporation,North America,0,0.01
,PS3,2013,Role-Playing,Falcom Corporation,Europe,0,0.01
,PS3,2013,Role-Playing,Falcom Corporation,Japan,0.01,0.01
,PS3,2013,Role-Playing,Falcom Corporation,Other,0,0.01
,GBA,2002,Racing,Zoo Digital Publishing,North America,0.01,0.01
,GBA,2002,Racing,Zoo Digital Publishing,Europe,0,0.01
,GBA,2002,Racing,Zoo Digital Publishing,Japan,0,0.01
,GBA,2002,Racing,Zoo Digital Publishing,Other,0,0.01
, Shutsujin! Koisen,PSP,2011,Adventure,North America,Quinrose,0
, Shutsujin! Koisen,PSP,2011,Adventure,Europe,0,0
, Shutsujin! Koisen,PSP,2011,Adventure,Japan,0,0
, Shutsujin! Koisen,PSP,2011,Adventure,Other,0.01,0
,Wii,2008,Sports,Takara Tomy,North America,0,0.01
,Wii,2008,Sports,Takara Tomy,Europe,0,0.01
,Wii,2008,Sports,Takara Tomy,Japan,0.01,0.01
,Wii,2008,Sports,Takara Tomy,Other,0,0.01
,PS2,2009,Adventure,Idea Factory,North America,0,0.01
,PS2,2009,Adventure,Idea Factory,Europe,0,0.01
,PS2,2009,Adventure,Idea Factory,Japan,0.01,0.01
,PS2,2009,Adventure,Idea Factory,Other,0,0.01
,DS,2010,Adventure,FuRyu,North America,0,0.01
,DS,2010,Adventure,FuRyu,Europe,0,0.01
,DS,2010,Adventure,FuRyu,Japan,0.01,0.01
,DS,2010,Adventure,FuRyu,Other,0,0.01
,DS,2010,Racing,Storm City Games,North America,0.01,0.01
,DS,2010,Racing,Storm City Games,Europe,0,0.01
,DS,2010,Racing,Storm City Games,Japan,0,0.01
,DS,2010,Racing,Storm City Games,Other,0,0.01
,XB,2003,Racing,Encore,North America,0.01,0.01
,XB,2003,Racing,Encore,Europe,0,0.01
,XB,2003,Racing,Encore,Japan,0,0.01
,XB,2003,Racing,Encore,Other,0,0.01
,X360,2009,Racing,Black Bean Games,North America,0,0.01
,X360,2009,Racing,Black Bean Games,Europe,0.01,0.01
,X360,2009,Racing,Black Bean Games,Japan,0,0.01
,X360,2009,Racing,Black Bean Games,Other,0,0.01
,PC,2002,Action,Take-Two Interactive,North America,0,0.01
,PC,2002,Action,Take-Two Interactive,Europe,0.01,0.01
,PC,2002,Action,Take-Two Interactive,Japan,0,0.01
,PC,2002,Action,Take-Two Interactive,Other,0,0.01
,DS,2008,Adventure,D3Publisher,North America,0,0.01
,DS,2008,Adventure,D3Publisher,Europe,0,0.01
,DS,2008,Adventure,D3Publisher,Japan,0.01,0.01
,DS,2008,Adventure,D3Publisher,Other,0,0.01
,PS4,2016,Action,Capcom,North America,0.01,0.01
,PS4,2016,Action,Capcom,Europe,0,0.01
,PS4,2016,Action,Capcom,Japan,0,0.01
,PS4,2016,Action,Capcom,Other,0,0.01
,PSP,2012,Action,Idea Factory,North America,0,0.01
,PSP,2012,Action,Idea Factory,Europe,0,0.01
,PSP,2012,Action,Idea Factory,Japan,0.01,0.01
,PSP,2012,Action,Idea Factory,Other,0,0.01
,Wii,2009,Racing,XS Games,North America,0.01,0.01
,Wii,2009,Racing,XS Games,Europe,0,0.01
,Wii,2009,Racing,XS Games,Japan,0,0.01
,Wii,2009,Racing,XS Games,Other,0,0.01
,X360,2013,Action,Namco Bandai Games,North America,0,0.01
,X360,2013,Action,Namco Bandai Games,Europe,0.01,0.01
,X360,2013,Action,Namco Bandai Games,Japan,0,0.01
,X360,2013,Action,Namco Bandai Games,Other,0,0.01
,PSV,2014,Adventure,Prototype,North America,0,0.01
,PSV,2014,Adventure,Prototype,Europe,0,0.01
,PSV,2014,Adventure,Prototype,Japan,0.01,0.01
,PSV,2014,Adventure,Prototype,Other,0,0.01
,X360,2009,Misc,Konami Digital Entertainment,North America,0.01,0.01
,X360,2009,Misc,Konami Digital Entertainment,Europe,0,0.01
,X360,2009,Misc,Konami Digital Entertainment,Japan,0,0.01
,X360,2009,Misc,Konami Digital Entertainment,Other,0,0.01
,XB,2005,Action,THQ,North America,0.01,0.01
,XB,2005,Action,THQ,Europe,0,0.01
,XB,2005,Action,THQ,Japan,0,0.01
,XB,2005,Action,THQ,Other,0,0.01
,DS,2011,Misc,Namco Bandai Games,North America,0,0.01
,DS,2011,Misc,Namco Bandai Games,Europe,0,0.01
,DS,2011,Misc,Namco Bandai Games,Japan,0.01,0.01
,DS,2011,Misc,Namco Bandai Games,Other,0,0.01
,PSP,2010,Adventure,CyberFront,North America,0,0.01
,PSP,2010,Adventure,CyberFront,Europe,0,0.01
,PSP,2010,Adventure,CyberFront,Japan,0.01,0.01
,PSP,2010,Adventure,CyberFront,Other,0,0.01
,WiiU,2015,Action,Namco Bandai Games,North America,0,0.01
,WiiU,2015,Action,Namco Bandai Games,Europe,0.01,0.01
,WiiU,2015,Action,Namco Bandai Games,Japan,0,0.01
,WiiU,2015,Action,Namco Bandai Games,Other,0,0.01
,SNES,1993,Racing,Interplay,North America,0,0.01
,SNES,1993,Racing,Interplay,Europe,0,0.01
,SNES,1993,Racing,Interplay,Japan,0.01,0.01
,SNES,1993,Racing,Interplay,Other,0,0.01
,PS3,2015,Action,Kaga Create,North America,0,0.01
,PS3,2015,Action,Kaga Create,Europe,0,0.01
,PS3,2015,Action,Kaga Create,Japan,0.01,0.01
,PS3,2015,Action,Kaga Create,Other,0,0.01
,PSV,2014,Adventure,Idea Factory,North America,0,0.01
,PSV,2014,Adventure,Idea Factory,Europe,0,0.01
,PSV,2014,Adventure,Idea Factory,Japan,0.01,0.01
,PSV,2014,Adventure,Idea Factory,Other,0,0.01
,PS2,2007,Misc,Banpresto,North America,0,0.01
,PS2,2007,Misc,Banpresto,Europe,0,0.01
,PS2,2007,Misc,Banpresto,Japan,0.01,0.01
,PS2,2007,Misc,Banpresto,Other,0,0.01
,PC,2015,Action,Alawar Entertainment,North America,0,0.01
,PC,2015,Action,Alawar Entertainment,Europe,0.01,0.01
,PC,2015,Action,Alawar Entertainment,Japan,0,0.01
,PC,2015,Action,Alawar Entertainment,Other,0,0.01
,X360,2013,Shooter,Cave,North America,0,0.01
,X360,2013,Shooter,Cave,Europe,0,0.01
,X360,2013,Shooter,Cave,Japan,0.01,0.01
,X360,2013,Shooter,Cave,Other,0,0.01
,PS2,2010,Adventure,D3Publisher,North America,0,0.01
,PS2,2010,Adventure,D3Publisher,Europe,0,0.01
,PS2,2010,Adventure,D3Publisher,Japan,0.01,0.01
,PS2,2010,Adventure,D3Publisher,Other,0,0.01
,PSP,2013,Adventure,Kaga Create,North America,0,0.01
,PSP,2013,Adventure,Kaga Create,Europe,0,0.01
,PSP,2013,Adventure,Kaga Create,Japan,0.01,0.01
,PSP,2013,Adventure,Kaga Create,Other,0,0.01
,PS3,2008,Sports,Tecmo Koei,North America,0,0.01
,PS3,2008,Sports,Tecmo Koei,Europe,0,0.01
,PS3,2008,Sports,Tecmo Koei,Japan,0.01,0.01
